article_id,url_canonical,outlet,published_date,year,month,period,section,is_wire,word_count,category,perplexity_score,radar_score,binoculars_score,fastdetectgpt_score,author_id
20585,https://gript.ie/watch-td-describes-some-asylum-providers-as-gangsters,gript,2026-01-29,2026,2026-01,post,Featured|Irish News,0,852,counter-consensus,-2.802060604095459,0.0266371481120586,-1.059566617012024,-1.9939583539962769,byline_1293df490f
20594,https://gript.ie/perrins-dublin-metro-lockdown,gript,2026-01-29,2026,2026-01,post,Comment Ireland|Featured,0,1023,counter-consensus,-3.3448266983032227,0.0088390707969665,-0.9995307326316832,-1.250524640083313,byline_3ee1d76f90
20909,https://gript.ie/whats-contained-in-the-eu-india-mother-of-all-deals,gript,2026-01-29,2026,2026-01,post,Featured|News|World News,0,1028,counter-consensus,-2.606149196624756,0.0081459777429699,-1.0386817455291748,-1.7582296133041382,byline_c4485d3c10
20910,https://gript.ie/sweden-plans-to-lower-criminal-responsibility-age-to-13,gript,2026-01-29,2026,2026-01,post,Featured|World News,0,625,counter-consensus,-2.366511821746826,0.0457319505512714,-0.9829901456832886,0.804503321647644,byline_364164320e
20911,https://gript.ie/minister-defended-scrambler-laws-days-before-killing,gript,2026-01-29,2026,2026-01,post,Featured|Irish News,0,488,counter-consensus,-2.6572935581207275,0.0486620999872684,-0.9796781539916992,0.7160518765449524,byline_364164320e
20912,https://gript.ie/jealous-man-threatened-to-stab-ex-partner,gript,2026-01-29,2026,2026-01,post,Featured|Irish News,0,616,counter-consensus,-2.799578666687012,0.0059729674831032,-1.0332505702972412,-1.9524242877960205,byline_81332d2dc7
20915,https://gript.ie/cnam-announces-over-e15-million-in-media-funding,gript,2026-01-29,2026,2026-01,post,Featured|Irish News|News,0,456,counter-consensus,-2.7671337127685547,0.0139657808467745,-1.0555049180984497,-1.6444355249404907,byline_c4485d3c10
20604,https://gript.ie/meet-the-feminists-fighting-against-mass-migration,gript,2026-01-30,2026,2026-01,post,Comment Ireland|Featured,0,2830,counter-consensus,-2.941361904144287,0.0139869004487991,-0.9643490314483644,-0.4415269792079925,byline_8e4dc278c8
20877,https://gript.ie/sophistication-of-gaelic-ireland-was-a-shining-light,gript,2026-01-30,2026,2026-01,post,Comment Ireland|Featured|Highlights,0,1472,counter-consensus,-3.4616739749908447,0.005205949768424,-1.0059864521026611,-1.5529178380966189,byline_01327fca67
20898,https://gript.ie/this-years-farcical-st-brigids-advert,gript,2026-01-30,2026,2026-01,post,Comment Ireland|Featured,0,1267,counter-consensus,-3.2740747928619385,0.0093440487980842,-1.0084445476531982,-0.2916531264781952,byline_a64a3e3078
20901,https://gript.ie/solas-urges-staff-to-stop-posting-on-x-accounts,gript,2026-01-30,2026,2026-01,post,Featured|Irish News,0,314,counter-consensus,-3.3519279956817627,0.1060449406504631,-1.0818861722946167,-2.351750373840332,byline_364164320e
20902,https://gript.ie/shame-on-you-migrants-protest-refugee-ngos,gript,2026-01-30,2026,2026-01,post,Featured|Irish News,0,394,counter-consensus,-3.138439893722534,0.0067206653766334,-1.0257312059402466,-0.3425033986568451,byline_364164320e
20905,https://gript.ie/mercosur-could-wipe-millions-from-irish-beef-exports,gript,2026-01-30,2026,2026-01,post,Featured|Irish News,0,579,counter-consensus,-2.701949119567871,0.0038785252254456,-1.0698115825653076,-1.2390718460083008,byline_364164320e
20906,https://gript.ie/locals-to-ramp-up-campaign-on-rosebank-house,gript,2026-01-30,2026,2026-01,post,Featured|Irish News,0,646,counter-consensus,-3.1106715202331543,0.0282706320285797,-0.992961883544922,-1.5337694883346558,byline_1293df490f
20907,https://gript.ie/cutbacks-to-last-rites-at-uhg-not-due-to-fewer-priests,gript,2026-01-30,2026,2026-01,post,Irish News,0,668,counter-consensus,-2.5219550132751465,0.0128867663443088,-0.9777209758758544,-0.4326975345611572,byline_a64a3e3078
20908,https://gript.ie/bank-holiday-travel-which-dart-stations-are-closed,gript,2026-01-30,2026,2026-01,post,Irish News,0,231,counter-consensus,-2.7599925994873047,0.0291807502508163,-1.0216283798217771,-1.682326078414917,byline_a64a3e3078
20887,https://gript.ie/td-says-govt-sitting-on-cass-review-assessment,gript,2026-02-03,2026,2026-02,post,Featured|Irish News,0,440,counter-consensus,-2.8806471824646,0.0042442264966666,-1.039820909500122,-0.8865219354629517,byline_1293df490f
20888,https://gript.ie/tb-vaccination-programme-aims-to-reduce-badger-culls,gript,2026-02-03,2026,2026-02,post,Featured|Irish News,0,539,counter-consensus,-2.430318117141724,0.0046448041684925,-1.02496075630188,-1.3431448936462402,byline_364164320e
20893,https://gript.ie/computer-whiz-had-55k-images-of-child-sexual-abuse,gript,2026-02-03,2026,2026-02,post,Featured|Irish News|Uncategorised,0,596,counter-consensus,-2.6225833892822266,0.0056280046701431,-0.9866724610328674,-0.8506453633308411,byline_81332d2dc7
29363,https://gript.ie/mcguirk-its-time-to-stand-up-to-big-gay,gript,2026-02-03,2026,2026-02,post,Comment Ireland|Featured,0,1191,counter-consensus,-2.902898073196411,0.0084820510819554,-0.9894946813583374,-1.4153759479522705,byline_6dcbdbcc6d
29364,https://gript.ie/mcguirk-irish-net-zero-is-an-economic-suicide-note,gript,2026-02-03,2026,2026-02,post,Comment Ireland|Featured,0,1046,counter-consensus,-2.6076323986053467,0.0049799680709838,-0.9855790138244628,-0.0841568782925605,byline_6dcbdbcc6d
46272,https://gript.ie/report-regulators-censored-social-media-in-election,gript,2026-02-03,2026,2026-02,post,Featured|Irish News,0,1258,counter-consensus,-2.861777782440185,0.010421278886497,-1.0047463178634644,-0.0933788046240806,byline_1293df490f
20859,https://gript.ie/why-is-cnam-offering-the-village-magazine-e33000,gript,2026-02-04,2026,2026-02,post,Comment|Comment Ireland|Featured,0,836,counter-consensus,-3.228990316390991,0.0126730371266603,-1.0667561292648315,-1.6819695234298706,byline_c4485d3c10
20876,https://gript.ie/wrc-cas-faoi-usaid-gaeilge-in-udaras-sabhailteachta-bia,gript,2026-02-04,2026,2026-02,post,Comment Ireland|Featured,0,703,counter-consensus,-4.080844879150391,0.1475377529859542,-1.0100762844085691,-0.0827246978878974,byline_e2f62770d1
20878,https://gript.ie/scrambler-law-wont-work-unless-gardai-can-pursue,gript,2026-02-04,2026,2026-02,post,Irish News,0,367,counter-consensus,-3.003427505493164,0.0038219592534005,-0.9966337084770204,-0.7282893657684326,byline_1293df490f
20879,https://gript.ie/proud-irish-mum-saved-by-hero-son-in-australia,gript,2026-02-04,2026,2026-02,post,Featured|World News,0,698,counter-consensus,-2.6666202545166016,0.0075431922450661,-0.99900221824646,-0.8536143898963928,byline_81332d2dc7
20884,https://gript.ie/like-badly-acted-tragi-comedy-td-on-rte-guide-tubridy-cover,gript,2026-02-04,2026,2026-02,post,Irish News,0,860,counter-consensus,-3.1096112728118896,0.0096537536010146,-1.02421772480011,-0.9184901714324952,byline_a64a3e3078
20616,https://gript.ie/mcguirk-a-big-win-for-enoch-as-case-turns-farcical,gript,2026-02-05,2026,2026-02,post,Comment Ireland|Featured,0,870,counter-consensus,-2.743305921554565,0.0170245636254549,-0.9881906509399414,0.5493321418762207,byline_6dcbdbcc6d
20617,https://gript.ie/linehan-gender-ideology-and-free-speech-cant-co-exist,gript,2026-02-05,2026,2026-02,post,Featured|Irish News,0,1224,counter-consensus,-3.1181674003601074,0.0112002836540341,-0.9959391951560974,-0.065441109240055,byline_1293df490f
20867,https://gript.ie/us-free-speech-pressure-is-america-at-its-best,gript,2026-02-05,2026,2026-02,post,Comment|Comment World|Featured,0,855,counter-consensus,-3.231743097305298,0.0192200783640146,-1.0713448524475098,-3.007573366165161,byline_c4485d3c10
20870,https://gript.ie/minister-denies-courts-are-soft-on-child-abuse-images,gript,2026-02-05,2026,2026-02,post,Featured|Irish News,0,517,counter-consensus,-2.724694967269897,0.0143393212929368,-0.9604275226593018,1.1026835441589355,byline_364164320e
20871,https://gript.ie/gardai-set-to-spend-e1-million-on-mountain-bike-gear,gript,2026-02-05,2026,2026-02,post,Featured|Irish News|News,0,241,counter-consensus,-2.8228566646575928,0.0026644570752978,-1.1049708127975464,-1.3982850313186646,byline_c4485d3c10
20872,https://gript.ie/ff-td-clarifies-anti-immigration,gript,2026-02-05,2026,2026-02,post,Irish News|Videos,0,212,counter-consensus,-3.2340378761291504,0.0105470102280378,-0.9839712381362916,0.573414146900177,byline_61134f3001
20873,https://gript.ie/ep-75-of-irish-worried-about-uncontrolled-migration,gript,2026-02-05,2026,2026-02,post,Irish News|World News,0,522,counter-consensus,-2.341303586959839,0.0109383352100849,-0.9851543307304382,-0.1685071885585785,byline_a64a3e3078
20874,https://gript.ie/asylum-legal-aid-spend-soars-by-429-in-5-years,gript,2026-02-05,2026,2026-02,post,Featured|Irish News,0,257,counter-consensus,-3.115046739578247,0.0033153519034385,-1.074671983718872,-2.071327447891236,byline_1293df490f
20875,https://gript.ie/1-dead-3-injured-after-serious-incident-in-dublin,gript,2026-02-05,2026,2026-02,post,Featured|Irish News,0,389,counter-consensus,-2.351888656616211,0.0463472716510295,-0.917534112930298,0.6162561774253845,byline_364164320e
20612,https://gript.ie/mcguirk-irish-farmers-deserve-better-leadership,gript,2026-02-06,2026,2026-02,post,Comment Ireland|Featured|Highlights,0,841,counter-consensus,-3.0687196254730225,0.0095284329727292,-0.9988529682159424,-2.143490791320801,byline_6dcbdbcc6d
20860,https://gript.ie/the-child-abuse-industry-is-much-bigger-than-epstein,gript,2026-02-06,2026,2026-02,post,Comment World,0,1066,counter-consensus,-3.010915756225586,0.0067414450459182,-0.9814627766609192,-0.4828211963176727,byline_81332d2dc7
20861,https://gript.ie/spat-over-polish-pols-view-of-us-president-explodes,gript,2026-02-06,2026,2026-02,post,Featured|News|World News,0,779,counter-consensus,-2.795725107192993,0.0131250396370887,-1.0682271718978882,-3.651647090911865,byline_c4485d3c10
20864,https://gript.ie/ocallaghan-defends-garda-bill-against-critics,gript,2026-02-06,2026,2026-02,post,Featured|Irish News,0,512,counter-consensus,-3.1990113258361816,0.0042344480752944,-1.0510907173156738,-1.477535843849182,byline_364164320e
20599,https://gript.ie/patrick-vincent-having-a-future-means-tolerating-kids,gript,2026-02-08,2026,2026-02,post,Comment Ireland|Featured,0,1073,counter-consensus,-2.8305389881134038,0.0149524230509996,-0.9362132549285888,1.4635621309280396,byline_8e4dc278c8
20601,https://gript.ie/no-exits-checks-for-90-of-deportation-orders,gript,2026-02-08,2026,2026-02,post,Comment Ireland|Featured,0,1158,counter-consensus,-3.07214093208313,0.0057292198762297,-1.0242213010787964,-1.917036771774292,byline_1293df490f
20857,https://gript.ie/groceries-up-almost-7-numerator-finds,gript,2026-02-09,2026,2026-02,post,Featured|Irish News,0,319,counter-consensus,-2.823888063430786,0.0073596434667706,-1.079486608505249,-1.8206206560134888,byline_1293df490f
20858,https://gript.ie/govt-accused-of-stalling-israeli-bill-to-appease-trump,gript,2026-02-09,2026,2026-02,post,Featured|Irish News,0,660,counter-consensus,-2.7058873176574707,0.0079307192936539,-0.9929242134094238,-0.1819896399974823,byline_364164320e
29365,https://gript.ie/mcguirk-gary-gannons-epstein-smear-of-alan-shatter,gript,2026-02-09,2026,2026-02,post,Comment Ireland|Featured,0,787,counter-consensus,-2.9094064235687256,0.0121075250208377,-1.010898232460022,-0.7268548607826233,byline_6dcbdbcc6d
46275,https://gript.ie/council-hears-proposal-to-ban-term-non-national,gript,2026-02-09,2026,2026-02,post,Comment Ireland|Featured,0,700,counter-consensus,-3.3403565883636475,0.0057336543686687,-1.0486245155334473,-2.650284767150879,byline_8eaabdfb13
20843,https://gript.ie/uaigneas-an-ghleanna-a-chur-ar-an-staitse,gript,2026-02-10,2026,2026-02,post,Culture|Featured,0,1013,counter-consensus,-3.971630334854126,0.1084648519754409,-1.0000505447387695,1.110825777053833,byline_e2f62770d1
20844,https://gript.ie/these-irish-meps-did-not-support-eu-migration-curb,gript,2026-02-10,2026,2026-02,post,Featured|Irish News,0,692,counter-consensus,-2.743635654449463,0.0026168322656303,-1.0520610809326172,-2.1479830741882324,byline_a64a3e3078
20847,https://gript.ie/tanaiste-to-talk-to-justice-minister-on-abuse-imagery,gript,2026-02-10,2026,2026-02,post,Featured|Irish News,0,488,counter-consensus,-2.6763908863067627,0.0164166036993265,-0.9701909422874452,-0.5524805784225464,byline_364164320e
20848,https://gript.ie/mcentee-diversity-in-the-defence-forces-a-priority,gript,2026-02-10,2026,2026-02,post,Featured|Irish News,0,437,counter-consensus,-2.3307464122772217,0.0249075628817081,-0.9401565194129944,1.63785719871521,byline_364164320e
20849,https://gript.ie/govt-cannot-promise-anything-to-irishman-held-by-ice,gript,2026-02-10,2026,2026-02,post,Irish News,0,983,counter-consensus,-2.683305025100708,0.0040466245263814,-0.9870719909667968,-0.2315778285264969,byline_a64a3e3078
20850,https://gript.ie/french-govt-to-remind-29-year-olds-of-biological-clock,gript,2026-02-10,2026,2026-02,post,Featured|News|World News,0,377,counter-consensus,-2.4083352088928223,0.0098453983664512,-0.963231921195984,-0.0024310525041073,byline_c4485d3c10
29358,https://gript.ie/who-in-their-right-mind-would-be-a-garda,gript,2026-02-10,2026,2026-02,post,Comment Ireland|Featured,0,833,counter-consensus,-2.829132556915283,0.0055469493381679,-1.0601892471313477,-3.286052942276001,byline_8e4dc278c8
30131,https://gript.ie/paddy-manning-x-the-x-confiscation,gript,2026-02-10,2026,2026-02,post,Comment Ireland|Featured,0,893,counter-consensus,-3.912391424179077,0.0073579018935561,-1.0464861392974854,-3.616686582565308,byline_8e4dc278c8
20615,https://gript.ie/mcguirk-clintons-ucd-ties-are-elephant-in-epstein-room,gript,2026-02-11,2026,2026-02,post,Comment Ireland|Featured,0,1003,counter-consensus,-3.182248830795288,0.0235257465392351,-0.9869322776794434,-0.6929928064346313,byline_6dcbdbcc6d
20829,https://gript.ie/uk-calls-to-deport-boat-migrant-who-raped-12-year-old-girl,gript,2026-02-11,2026,2026-02,post,Featured|World News,0,490,counter-consensus,-2.6322696208953857,0.0070776380598545,-1.0310487747192385,-1.9489970207214355,byline_81332d2dc7
20830,https://gript.ie/st-lukes-hospital-collects-e1-2m-in-parking-fees,gript,2026-02-11,2026,2026-02,post,Featured|Irish News,0,357,counter-consensus,-2.4001598358154297,0.0076510249637067,-0.9218366742134094,1.4486619234085083,byline_364164320e
20831,https://gript.ie/review-of-at-home-abortions-needed-after-coercion-case,gript,2026-02-11,2026,2026-02,post,Irish News,0,1617,counter-consensus,-2.645549774169922,0.0176946707069873,-0.9555895328521729,0.6969573497772217,byline_a64a3e3078
20834,https://gript.ie/nta-to-spend-e3-million-on-fare-evasion-surveys,gript,2026-02-11,2026,2026-02,post,Featured|Irish News|News,0,395,counter-consensus,-2.8482449054718018,0.0040098475292325,-1.0234041213989258,-0.5587705373764038,byline_c4485d3c10
20837,https://gript.ie/canada-shootings-may-be-connected-officials-say,gript,2026-02-11,2026,2026-02,post,Featured|World News,0,370,counter-consensus,-2.690258264541626,0.0248159039765596,-1.0157482624053955,-0.6099832057952881,byline_81332d2dc7
20838,https://gript.ie/burke-tax-code-should-help-parents-stay-home-with-kids,gript,2026-02-11,2026,2026-02,post,Featured|Irish News,0,404,counter-consensus,-2.6381545066833496,0.0091904969885945,-0.9941390752792358,-0.4546220302581787,byline_364164320e
20841,https://gript.ie/age-question-persists-re-somalian-murder-suspect,gript,2026-02-11,2026,2026-02,post,Featured|News,0,748,counter-consensus,-3.069810390472412,0.0048558851704001,-1.0386743545532229,-2.669862985610962,byline_3fe01129bb
20595,https://gript.ie/perrins-birthrate-bad-parenting,gript,2026-02-12,2026,2026-02,post,Comment World|Featured,0,1096,counter-consensus,-3.1733083724975586,0.0249307360500097,-0.9873630404472352,-1.3461240530014038,byline_3ee1d76f90
20821,https://gript.ie/they-could-be-luxury-houses-mcgrath-raises-demolition-in-dail,gript,2026-02-12,2026,2026-02,post,Irish News,0,1538,counter-consensus,-2.97977876663208,0.0051986766047775,-1.0324150323867798,-1.488659143447876,byline_a64a3e3078
20822,https://gript.ie/over-6-times-more-diversity-gardai-than-cybercrime-officers,gript,2026-02-12,2026,2026-02,post,Featured|Irish News,0,470,counter-consensus,-2.680189609527588,0.020568411797285,-0.9598989486694336,0.2148427069187164,byline_364164320e
20826,https://gript.ie/irish-catholic-schools-are-gone-priest-tells-knock-meeting,gript,2026-02-12,2026,2026-02,post,Featured|Irish News,0,1552,counter-consensus,-3.0311315059661865,0.0138070210814476,-0.9985105991363524,-0.7235920429229736,byline_a64a3e3078
20827,https://gript.ie/children-being-paid-to-take-part-in-nhs-puberty-blocker-trial,gript,2026-02-12,2026,2026-02,post,Featured|World News,0,624,counter-consensus,-3.033078908920288,0.0171892717480659,-1.0330315828323364,-0.2305256128311157,byline_1293df490f
20625,https://gript.ie/gary-gannon-apologises-to-alan-shatter-over-false-epstein-post,gript,2026-02-13,2026,2026-02,post,Featured|Irish News,0,569,counter-consensus,-2.694422006607056,0.0067042438313364,-1.018506407737732,-1.8723995685577397,byline_a64a3e3078
20794,https://gript.ie/ruth-coppinger-td-calls-for-zoos-in-ireland-to-be-phased-out,gript,2026-02-13,2026,2026-02,post,Featured|Irish News,0,538,counter-consensus,-2.6685848236083984,0.0140786040574312,-1.0051755905151367,-0.5911905169487,byline_364164320e
20813,https://gript.ie/irish-meps-back-full-recognition-of-trans-women-as-women,gript,2026-02-13,2026,2026-02,post,Irish News,0,590,counter-consensus,-2.692412137985229,0.0071707759052515,-1.038058876991272,-1.1017460823059082,byline_a64a3e3078
20816,https://gript.ie/high-court-rules-palestine-action-ban-unlawful,gript,2026-02-13,2026,2026-02,post,Featured|World News,0,620,counter-consensus,-2.725766897201538,0.004038062877953,-0.9946539402008056,0.1113043501973152,byline_1293df490f
20817,https://gript.ie/govt-planned-politically-unpopular-refugee-camps,gript,2026-02-13,2026,2026-02,post,Featured|Irish News|News,0,385,counter-consensus,-3.177755355834961,0.0128992544487118,-0.999192714691162,-0.6490521430969238,byline_c4485d3c10
20818,https://gript.ie/cso-ipas-earn-just-e167-less-weekly-than-employees,gript,2026-02-13,2026,2026-02,post,Featured|Irish News|News,0,390,counter-consensus,-2.056829929351806,0.0036284457892179,-1.0167067050933838,-0.5302019119262695,byline_c4485d3c10
20820,https://gript.ie/abortion-coercion-has-arrived-in-ireland-the-nwc-are-silent,gript,2026-02-13,2026,2026-02,post,Comment Ireland,0,1402,counter-consensus,-2.8445417881011963,0.0066744447685778,-1.0257855653762815,-1.915639281272888,byline_a64a3e3078
29361,https://gript.ie/perrins-valentines-day,gript,2026-02-13,2026,2026-02,post,Culture|Featured,0,794,counter-consensus,-2.965874433517456,0.0128863584250211,-0.9687594175338744,-3.747389793395996,byline_3ee1d76f90
20787,https://gript.ie/lawless-food-labelling-abuse-happening-in-irish-supermarkets,gript,2026-02-14,2026,2026-02,post,Featured|Irish News,0,1178,counter-consensus,-3.1625571250915527,0.0120836282148957,-1.0341827869415283,-1.6344916820526123,byline_a64a3e3078
20629,https://gript.ie/dr-cass-children-weaponised-by-toxic-trans-debate,gript,2026-02-15,2026,2026-02,post,Featured|World News,0,703,counter-consensus,-2.8616626262664795,0.0070127784274518,-1.0040743350982666,-0.462190568447113,byline_1293df490f
20780,https://gript.ie/the-real-history-of-the-irish-tricolour,gript,2026-02-15,2026,2026-02,post,Comment Ireland|Culture|Featured,0,1303,counter-consensus,-3.541038990020752,0.052632912993431,-1.043210744857788,-2.277328491210937,byline_8e4dc278c8
20618,https://gript.ie/jmg-ireland-israel-soccer,gript,2026-02-16,2026,2026-02,post,Comment Ireland|Featured,0,1054,counter-consensus,-3.400031328201294,0.0065000406466424,-1.0179401636123655,-2.378857374191284,byline_6dcbdbcc6d
20781,https://gript.ie/td-demands-full-breakdown-of-overseas-aid-overheads,gript,2026-02-16,2026,2026-02,post,Irish News,0,300,counter-consensus,-3.0478882789611816,0.0028255507349967,-1.0564099550247192,-1.3799488544464111,byline_1293df490f
20782,https://gript.ie/noah-donohoe-inquest-hears-psni-did-not-seal-evidence-bags,gript,2026-02-16,2026,2026-02,post,Irish News,0,1000,counter-consensus,-2.937142133712769,0.0092202806845307,-1.080273985862732,-3.147904396057129,byline_a64a3e3078
20783,https://gript.ie/gardai-launch-wicklow-search-for-jo-jo-dullard-and-deirdre-jacob,gript,2026-02-16,2026,2026-02,post,Irish News,0,426,counter-consensus,-2.368601560592652,0.0089574307203292,-1.0705006122589111,-0.4779218137264251,byline_a64a3e3078
20784,https://gript.ie/dublin-man-found-wet-finnish-stranger-in-his-conservartory,gript,2026-02-16,2026,2026-02,post,Featured|Irish News|Uncategorised,0,597,counter-consensus,-2.7452518939971924,0.0090306131169199,-1.0638971328735352,-2.243255376815796,byline_81332d2dc7
20628,https://gript.ie/e27-billion-hse-budget-yet-parents-forced-to-crowdfund,gript,2026-02-17,2026,2026-02,post,Comment Ireland|Featured,0,1102,counter-consensus,-2.960659503936768,0.0116025330498814,-1.0291677713394165,-1.546824336051941,byline_1293df490f
20770,https://gript.ie/why-i-left-the-left-the-denial-of-personal-freedom-3,gript,2026-02-17,2026,2026-02,post,Culture|Why I left the Left,0,952,counter-consensus,-3.1805899143218994,0.018833003938198,-0.9978896379470824,0.4853711426258087,byline_8eaabdfb13
20771,https://gript.ie/us-trans-dad-shoots-ex-wife-and-kids-at-hockey-game,gript,2026-02-17,2026,2026-02,post,World News,0,468,counter-consensus,-2.5978128910064697,0.0088669713586568,-0.9803783297538756,-0.3382087051868438,byline_a64a3e3078
20772,https://gript.ie/roma-thief-sexually-assaulted-man-in-lift,gript,2026-02-17,2026,2026-02,post,Featured|Irish News|Uncategorised,0,1178,counter-consensus,-2.6416704654693604,0.0048448648303747,-0.968132257461548,0.560746431350708,byline_81332d2dc7
20775,https://gript.ie/ireland-facing-multi-billion-euro-climate-fines-committee-hears,gript,2026-02-17,2026,2026-02,post,Featured|Irish News,0,297,counter-consensus,-2.6223180294036865,0.0084733897820115,-1.0193263292312622,-0.564801812171936,byline_364164320e
20778,https://gript.ie/dpc-investigates-x-over-grok-image-generation,gript,2026-02-17,2026,2026-02,post,Featured|Irish News,0,459,counter-consensus,-2.693942785263061,0.0062784804031252,-1.10361647605896,-2.0610625743865967,byline_364164320e
20779,https://gript.ie/algerian-man-who-lied-to-get-irish-passport-jailed,gript,2026-02-17,2026,2026-02,post,Featured|Irish News,0,477,counter-consensus,-2.456571578979492,0.0099600432440638,-0.9920509457588196,1.2615069150924685,byline_81332d2dc7
20481,https://gript.ie/health-ministers-snarky-response-cant-deflect-scoliosis-mess,gript,2026-02-18,2026,2026-02,post,Comment Ireland|Featured,0,948,counter-consensus,-3.3757808208465576,0.0058737914077937,-1.0448602437973022,-3.4202821254730225,byline_1293df490f
20607,https://gript.ie/mcguirk-three-cheers-for-the-limerick-mayor-being-annoyed,gript,2026-02-18,2026,2026-02,post,Comment Ireland|Featured,0,900,counter-consensus,-3.092076301574707,0.0059104501269757,-1.0432404279708862,-1.395137906074524,byline_6dcbdbcc6d
20746,https://gript.ie/nine-arrested-over-killing-of-student-in-france,gript,2026-02-18,2026,2026-02,post,Featured|World News,0,549,counter-consensus,-2.907001256942749,0.0268872920423746,-1.0257015228271484,-1.529057860374451,byline_81332d2dc7
20761,https://gript.ie/td-expect-pushback-if-social-media-users-asked-for-verification,gript,2026-02-18,2026,2026-02,post,Irish News,0,1277,counter-consensus,-2.7237324714660645,0.0074076270684599,-1.0174272060394287,-0.4482870399951935,byline_a64a3e3078
20768,https://gript.ie/cllr-slams-hypocritical-parties-on-drug-decriminalisation,gript,2026-02-18,2026,2026-02,post,Featured|Irish News,0,829,counter-consensus,-2.7748513221740723,0.010348692536354,-1.0030840635299685,-0.4669881761074066,byline_364164320e
20295,https://gript.ie/man-jailed-for-9-years-for-forced-abortion,gript,2026-02-19,2026,2026-02,post,Featured|Irish News,0,1154,counter-consensus,-2.6278772354125977,0.0080444207414984,-1.0402053594589231,-1.884232759475708,byline_a64a3e3078
20475,https://gript.ie/mcguirk-join-me-on-the-barricades-in-defence-of-house-music,gript,2026-02-19,2026,2026-02,post,Comment Ireland|Culture|Featured,0,817,counter-consensus,-3.193134069442749,0.0124592883512377,-0.9853236675262452,-0.935506284236908,byline_6dcbdbcc6d
20740,https://gript.ie/loving-dad-had-almost-e100k-worth-of-cocaine-in-home,gript,2026-02-19,2026,2026-02,post,Featured|Irish News,0,539,counter-consensus,-2.711395740509033,0.0042673349380493,-1.0442605018615725,-1.3162351846694946,byline_81332d2dc7
20756,https://gript.ie/three-firms-pay-nearly-half-of-irelands-corporation-tax-revenue,gript,2026-02-19,2026,2026-02,post,Featured|Irish News,0,630,counter-consensus,-2.3027029037475586,0.017401996999979,-0.9660635590553284,0.8315857648849487,byline_364164320e
20757,https://gript.ie/no-specific-legislation-planned-for-sulky-racing-minister-states,gript,2026-02-19,2026,2026-02,post,Featured|Irish News,0,467,counter-consensus,-2.6552276611328125,0.0043088519014418,-1.0025670528411863,-0.2995056211948395,byline_364164320e
20758,https://gript.ie/no-jail-for-man-who-had-category-1-child-sex-abuse-material,gript,2026-02-19,2026,2026-02,post,Featured|Irish News,0,596,counter-consensus,-2.8165884017944336,0.0066086933948099,-0.99285888671875,-1.3429118394851685,byline_81332d2dc7
20760,https://gript.ie/andrew-mountbatten-windsor-arrested-this-morning,gript,2026-02-19,2026,2026-02,post,Featured|World News,0,283,counter-consensus,-2.6362550258636475,0.0365682654082775,-0.9542582035064696,0.3700197041034698,byline_1293df490f
20613,https://gript.ie/mcguirk-irelands-next-economic-disaster-is-obvious,gript,2026-02-20,2026,2026-02,post,Comment Ireland|Featured,0,851,counter-consensus,-3.075432538986206,0.004810300655663,-1.0289479494094849,-1.0157113075256348,byline_6dcbdbcc6d
20747,https://gript.ie/trump-gives-green-light-to-alien-and-ufo-federal-file-release,gript,2026-02-20,2026,2026-02,post,Featured|News|World News,0,355,counter-consensus,-2.4502499103546143,0.0124706644564867,-1.0437082052230835,-1.3992059230804443,byline_c4485d3c10
20748,https://gript.ie/sinn-fein-boycotting-white-house-visit-but-they-werent-invited,gript,2026-02-20,2026,2026-02,post,Featured|Irish News,0,374,counter-consensus,-2.8961923122406006,0.0178692135959863,-1.0597777366638184,-1.2134058475494385,byline_364164320e
20749,https://gript.ie/record-e1-2bn-spent-on-accommodation-for-asylum-seekers-in-2025,gript,2026-02-20,2026,2026-02,post,Irish News,0,761,counter-consensus,-2.594082355499268,0.0038869036361575,-1.004352331161499,0.1258979737758636,byline_a64a3e3078
20752,https://gript.ie/ireland-vs-poland-what-kind-of-accommodation-can-e850-m-get-you,gript,2026-02-20,2026,2026-02,post,Featured|Irish News,0,324,counter-consensus,-3.268406867980957,0.0054155541583895,-1.1259359121322632,-2.69236421585083,byline_364164320e
20753,https://gript.ie/fitzmaurice-alarming-that-europe-has-lost-5-5-million-farms,gript,2026-02-20,2026,2026-02,post,Irish News,0,1236,counter-consensus,-2.876450777053833,0.0084546329453587,-0.9994441866874696,-1.2534866333007812,byline_a64a3e3078
20598,https://gript.ie/patrick-vincent-kathy-sheridans-culleton-conundrum,gript,2026-02-22,2026,2026-02,post,Comment Ireland|Featured,0,1085,counter-consensus,-2.943533420562744,0.0179921332746744,-1.0137407779693604,-1.7293472290039062,byline_8e4dc278c8
20603,https://gript.ie/mias-mum-tells-driver-horror-will-play-on-repeat-in-my-head,gript,2026-02-23,2026,2026-02,post,Featured|Irish News,0,728,counter-consensus,-2.9541187286376958,0.007357838563621,-0.9945759773254396,-0.6168450117111206,byline_6dcbdbcc6d
20606,https://gript.ie/mcguirk-why-are-you-paying-for-what-maynooth-produces,gript,2026-02-23,2026,2026-02,post,Comment Ireland|Featured,0,1127,counter-consensus,-3.295540809631348,0.0253839679062366,-0.9804388284683228,-0.5315829515457153,byline_6dcbdbcc6d
